filename,chroma_stft,chroma_cqt,chroma_cens,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00094.wav,0.369008362,0.323704869,0.210409203,0.013995526,1424.013746,1696.938576,2927.307299,0.070154905,-385.7576599,128.6386719,-26.73602486,39.48349762,-2.176445961,16.76000404,-5.731489182,14.72189999,-3.092114925,12.30530167,-5.894020081,2.78377986,3.671495914,10.91880226,10.53664494,9.914708138,6.107597351,3.530101776,-3.320011616,-3.674570799,classical
classical.00095.wav,0.227545202,0.399129838,0.230221552,0.013565917,1800.707843,1780.942269,3426.854278,0.124357147,-422.6054688,89.83272552,-18.71768188,37.7984848,6.008159637,4.158117771,-1.981775284,12.12446308,4.167507648,13.78876877,2.824422359,5.887096882,6.128175259,8.144627571,12.35758781,7.093214989,2.414364576,0.784178853,-3.421368599,-0.746098459,classical
classical.00096.wav,0.293142438,0.298628449,0.207901259,0.057000209,1932.858343,1740.355038,3573.061728,0.117520453,-203.5871429,111.1983337,-51.52694321,39.47595215,-10.54644299,11.89438057,-13.18036366,15.11291122,-7.285829067,13.36907291,-7.301341534,3.836547375,-3.773128033,5.291515827,4.111486912,6.63901329,2.993226051,3.539749622,-3.361387014,-3.682384491,classical
classical.00097.wav,0.222324058,0.34612155,0.222682732,0.036727086,1494.115744,1670.924448,2780.841518,0.085921249,-280.6950378,122.7286148,-14.38936234,26.85583496,1.356170297,5.990098476,-13.10404015,3.374500036,-11.54533863,5.199523926,-1.048746943,2.75391221,0.057280879,1.35247314,1.512108803,-2.217834949,0.780848801,-3.965543032,-9.139270782,-6.930954933,classical
classical.00098.wav,0.289978713,0.385238737,0.227592309,0.029108962,1953.048534,1865.848758,3780.627139,0.123492451,-287.4953003,101.7361374,-35.37274551,41.28448486,-12.74725342,17.28848457,-13.9784584,16.31230354,-5.600776196,13.66430759,-8.791640282,-0.054942317,-13.7711153,6.479972839,6.70573473,6.984978199,7.033378601,8.392609596,-5.607799053,1.378890514,classical
classical.00099.wav,0.333862633,0.361599654,0.225874604,0.010502625,1524.906761,1868.921918,3325.104894,0.080683186,-378.7244873,126.4941711,-18.81674576,42.88674927,-14.29465008,25.34391594,-14.6483593,18.69327164,-10.19309616,21.11294174,4.447902203,18.22637939,-10.27583027,8.955645561,1.210982084,6.280480862,2.530584574,4.389194965,1.705061555,9.986724854,classical
country.00000.wav,0.38370806,0.313789248,0.210970386,0.248499468,2797.736904,2847.642919,6220.395719,0.107137296,-23.15311241,70.26318359,3.823980331,28.33015633,13.76573086,5.726931572,3.981024027,7.452510357,2.650918961,8.498515129,-2.285903692,2.080440283,-3.380207777,5.124364376,-0.177486837,0.361100793,0.585364282,4.028057098,0.928209126,4.090143681,country
country.00001.wav,0.413791269,0.401079237,0.245287625,0.230527565,2937.89602,2839.611507,6279.31203,0.126987516,-7.974048615,62.72600555,-1.457149386,28.11717224,9.973575592,9.352960587,5.418110847,9.824175835,3.028443813,8.428132057,0.312100947,6.545516014,0.736985505,-1.775277853,0.85112524,2.983987331,-2.765436888,2.823751926,-1.742741585,0.972084045,country
country.00002.wav,0.297211051,0.35463655,0.23355116,0.146174699,2307.323592,2618.042083,5187.101968,0.074133717,-120.6900024,79.32585144,5.46090126,34.81259155,16.55055046,13.15281582,6.240971565,9.985294342,-1.983872771,6.765638828,-6.29093647,0.275184482,-6.704042435,1.64032495,-1.748725057,-0.670743942,-4.839207172,-0.27919364,-5.387187004,-1.933961987,country
country.00003.wav,0.376894414,0.354049623,0.229390894,0.204363585,2174.033869,2280.888606,4347.882042,0.102564384,-57.73647308,95.7702179,-10.11716366,40.9803009,13.97751808,-0.986509502,-0.18344295,7.431218624,-3.626954556,9.549537659,-2.939942122,2.432668686,1.996366262,-1.28558147,1.356409192,4.421022892,-6.525969505,-0.034700282,-1.414050937,-3.078824997,country
country.00004.wav,0.382780999,0.381381154,0.239581816,0.209497571,2966.086095,2848.106749,6349.153274,0.124161003,-20.7478714,62.95393372,2.302431107,30.7700901,6.971360683,6.502923012,6.319890976,9.867337227,3.435816765,9.378465652,-0.401444435,7.521360397,-0.983493745,4.021631241,-0.659697056,-0.061315071,-0.166441083,0.241560757,-5.440013409,1.827358365,country
country.00005.wav,0.417339891,0.502236128,0.261702323,0.203942224,2926.7185,2735.991305,6171.979346,0.1364508,-24.68629646,62.38800049,-7.781105042,28.53943825,10.94478035,5.606692314,0.022293009,13.83058929,3.018163919,9.872788429,0.824497938,5.87656498,-1.260059595,2.997900009,0.943235993,2.083462477,3.042086363,3.053688288,-0.12730667,3.628250122,country
country.00006.wav,0.420833379,0.479936987,0.256096287,0.214586481,2800.075712,2773.102993,6003.997028,0.128437243,-23.1213665,71.35484314,1.399962902,24.47993279,16.34875298,4.515489101,-3.977346659,18.04426575,-3.352922201,2.475965023,2.979176521,0.839441419,-1.143912673,0.171212211,-3.301183462,0.184626877,-1.214674592,-1.564521194,-2.753658533,-2.114731073,country
country.00007.wav,0.421538413,0.321088344,0.217274793,0.244199038,2898.717713,2878.981441,6399.852968,0.112935825,-20.77587509,64.90670776,6.771145821,26.36333656,11.67075062,13.18567371,-1.984930158,8.575973511,0.473357916,7.446062088,-0.40830043,6.953744888,3.66210556,2.028829098,0.648136377,4.383712769,-2.807132244,2.976282358,-1.83500874,-2.365688324,country
country.00008.wav,0.355374724,0.302640378,0.216428813,0.27432245,2505.933069,2573.374143,5478.441873,0.104739729,-19.69396782,76.68039703,-4.850459099,32.24991989,7.665463924,17.22637558,-1.467687845,9.143712044,2.716980219,9.115653038,-2.695094585,7.510435104,0.338237286,4.932065964,2.799012423,1.891086817,2.456873894,6.403832912,-3.333977938,6.320506096,country
country.00009.wav,0.429775596,0.473585814,0.260997959,0.236616299,3191.425441,2948.092201,6926.274784,0.15687887,12.19437408,58.97861862,0.919797063,26.74904251,9.252720833,3.576657772,1.58519125,8.64726162,0.969352722,11.62905598,-2.15794158,1.195224047,0.473081142,4.40982008,-0.169009164,3.103832006,-1.181561112,4.545528889,0.862357497,1.268424273,country
country.00010.wav,0.291387737,0.348921448,0.216685051,0.074703075,1861.057194,2127.116042,3768.568879,0.076511253,-197.7094879,106.5113449,-4.430847645,37.65130234,-0.863719821,-0.958089828,-3.449980736,-0.051998742,-9.299807549,-5.163993835,-4.248115063,-3.551547289,-1.346294522,-7.114144325,-1.614700198,-2.487675905,-5.05335474,0.305308282,1.06970048,-1.661280155,country
country.00011.wav,0.300904512,0.298412621,0.216694965,0.078503743,2838.229767,2798.433783,6046.688437,0.110105154,-199.0734253,61.17729187,9.969532967,23.46368599,10.27933311,0.032097407,8.018278122,1.134212494,-4.883882999,9.500577927,-6.351045609,3.856509924,1.624270201,-1.347677231,2.601787329,-3.573479891,1.975819468,2.539130926,1.049180388,-0.970197678,country
country.00012.wav,0.296503782,0.349685013,0.231551508,0.12694478,1667.818318,2053.119117,3440.595862,0.06406764,-140.997345,123.8967438,-2.497778177,27.97948837,0.012475737,1.214478493,-11.02203846,-1.371536851,-7.012337208,-6.106548309,-5.192141533,-2.169020653,-4.600427151,-2.332977533,-1.176628351,-3.964875937,-4.237010479,-7.81952858,-1.674247384,-1.085687637,country
country.00013.wav,0.368092656,0.495297223,0.260140179,0.080045708,2812.346073,2842.052898,6062.66334,0.129564976,-126.1600342,77.63674927,3.165313721,19.95350838,10.83479118,0.727841914,5.216032982,-0.499100387,-1.002267718,5.391963005,-3.730688334,-3.500606298,-5.332054615,0.288826585,-2.009676933,0.833669305,0.326455802,-1.120276451,-4.394538879,-2.610648155,country
country.00014.wav,0.364744961,0.530107498,0.268332292,0.092667326,2951.907479,3036.164479,6568.810279,0.124742254,-124.6135559,72.51686096,16.71209145,18.24857521,12.22812557,8.091975212,7.981404305,-0.518587947,2.371370554,-0.560968816,-5.570782661,0.540818572,-5.066660881,-1.16047132,-3.582060814,-3.694043159,-0.176303431,-0.651607811,-4.144267559,-3.994787693,country
country.00015.wav,0.379559666,0.454589635,0.256169035,0.10479077,1959.271916,2146.945003,4208.866216,0.094266248,-116.1586685,111.7409515,-5.251823425,34.00257111,-12.46225834,4.253869057,-14.42656994,8.500100136,-8.200857162,-1.344003916,-12.56185722,-5.006177425,-2.148254871,-1.836067557,-8.271448135,-3.016475677,-5.46937418,-2.941390753,-2.636661291,-3.376646996,country
country.00016.wav,0.322418511,0.381053716,0.233184656,0.079798445,1425.752976,1648.56771,2880.432582,0.060173861,-210.1421204,139.6187134,-16.97747231,58.00474167,-9.654641151,-1.964467168,-18.00184631,-8.206914902,-11.77665901,-7.877924919,0.610817015,-9.963807106,-6.464318275,-3.845268488,-12.04164505,0.319379091,-8.041093826,-6.789183617,-1.842068434,-5.934892178,country
country.00017.wav,0.357299566,0.42455858,0.249978618,0.088743068,1469.737976,1959.917728,2966.673728,0.063856001,-171.3106842,137.3539886,7.962278366,28.54195595,2.709571362,-0.499754727,-2.957584858,-1.158593535,-6.159678936,-2.402456045,-5.85542202,-2.167338371,-5.343605042,-2.781348228,-1.56997025,1.295154095,-3.41313839,-0.895260632,2.632160664,-0.099929504,country
country.00018.wav,0.37008217,0.438201368,0.253984143,0.096804969,2068.584799,2369.969616,4097.616889,0.095610533,-131.1165771,103.0021744,-11.52830791,17.74470329,16.96662521,4.438033581,1.297967553,3.419772148,-1.49806118,1.618013978,-7.982594013,-0.824249446,-8.876350403,-3.840768099,-4.4850173,-8.935817719,-6.376889706,-1.508266926,-5.407336235,-8.041374207,country
country.00019.wav,0.315696239,0.32091251,0.216297426,0.082136124,1138.632253,1462.002803,2117.42053,0.050959631,-256.0405273,163.1030273,-22.8761692,26.92853165,15.29812622,-3.50193882,4.223451138,-0.787496865,-9.456695557,1.763628602,-4.418105125,-3.635231972,-4.247663021,-8.107961655,-2.375920773,-5.146823406,-11.16384888,-2.414907455,-0.542759955,-4.782328606,country
country.00020.wav,0.365412563,0.295235634,0.214420396,0.105235696,2408.314694,2531.852509,5213.060144,0.086858129,-161.2133942,74.74695587,22.44063759,46.04626846,5.278182983,25.1239872,-0.589223504,10.38315296,-6.843358517,5.051370621,-0.777786255,1.407931924,-6.016846657,-3.992635727,-4.784696102,-2.864061356,-4.999545574,-3.616392374,-7.583279133,-3.239961147,country
country.00021.wav,0.288990736,0.381426215,0.229261094,0.109896325,1043.308817,1392.002361,1943.913245,0.04559534,-209.4017792,167.1932068,-20.89391136,36.8411026,10.30135822,3.990475893,-5.664769173,-4.636219978,-6.2430439,-4.18047142,-6.690661907,-3.249286413,-7.967158318,-4.051883221,-4.985048294,-4.494015694,-4.01195097,-6.396609306,-5.908592701,-8.179450035,country
country.00022.wav,0.321364045,0.471918672,0.2532413,0.07506945,1719.132309,2141.802338,3447.795818,0.068053254,-195.1390228,114.2876816,0.025299167,38.19279861,11.28399086,-6.062439919,1.224429369,-0.006475017,-15.42607307,-3.572890997,-6.12892437,-4.486631393,-0.116624437,-4.386417866,-9.425088882,-10.71874809,-6.543567181,-10.04821396,-7.251809597,-4.015783787,country
country.00023.wav,0.305421799,0.23829788,0.179623771,0.038872898,1495.431718,2331.783937,3052.531542,0.035481267,-353.2290649,110.6604691,32.80338669,24.19217682,18.7702198,5.928614616,-1.762345314,3.887332439,-2.983953238,-1.900697112,-2.868022919,-0.965016067,-6.479883194,-4.24325943,-3.750992775,-6.012602329,-7.186444759,-2.490521431,-4.02893877,-3.417521954,country
country.00024.wav,0.27033031,0.332465798,0.221329876,0.096628912,1739.375804,1907.402451,3425.629286,0.082459819,-199.9696503,109.1066284,-5.542551994,48.15356445,1.213593006,4.593574524,-9.157680511,-1.465702176,-11.66047287,-5.201715946,-11.55382919,4.981245995,-4.977014542,-6.045909882,-0.694289684,-8.53643322,-8.453807831,-7.926130295,-7.603388786,-0.388070464,country
country.00025.wav,0.347253203,0.384880126,0.229200132,0.079920396,1565.431223,2016.069774,3188.930717,0.05730313,-200.5527344,119.6748962,-3.610737085,31.94875336,9.960270882,15.30082226,0.645900369,0.237602025,-4.484940052,-2.31161809,-5.256658077,-2.467951059,-6.048295498,-0.800009429,-4.699652672,-11.29313755,-8.870808601,-8.0735569,-3.161044121,0.330750734,country
country.00026.wav,0.329772502,0.354779482,0.229042707,0.100549683,1269.551654,1700.914204,2496.526571,0.054831868,-194.3396149,151.8751526,-3.039476395,29.47302437,9.101600647,5.992879868,3.789868593,3.749822378,-5.870254517,1.606917024,-3.768024921,0.934167624,1.969032645,-2.24131608,3.356363297,3.75911665,-1.137144327,2.228337526,3.378704786,-4.143540859,country
country.00027.wav,0.391821682,0.445518225,0.247306066,0.116631806,2012.171334,2140.555052,3908.251367,0.097395103,-100.7060623,106.9710236,-27.17793465,29.09414673,5.04476881,-5.42429018,3.248939514,-5.164897442,-5.106523037,-0.809265137,-3.830245972,-2.712964773,-6.647001266,-4.666949272,-5.697684288,-5.99089098,-10.22070885,-10.53496933,-5.729180813,-7.295534134,country
country.00028.wav,0.318283588,0.364114404,0.220624951,0.094151512,1473.912849,1885.771478,2925.273978,0.059818988,-169.1715088,132.8062592,-13.48065281,31.18844604,6.337259769,-3.762482882,-2.053186655,-3.615681171,-4.558476448,1.284947276,-6.982319832,-7.254022598,-1.39091301,-9.512636185,-5.416463852,-1.900618315,-7.165947437,-1.428780556,0.159505323,-4.110528946,country
country.00029.wav,0.309865385,0.391385615,0.236091173,0.117109485,1213.994582,1555.331196,2274.019583,0.054208667,-171.2602081,160.5007935,-17.80306625,30.51622963,7.516805649,-8.25494957,-5.669746399,0.135480016,-8.833363533,-2.652846575,0.704586446,-3.783462048,-6.499368191,3.787748814,-5.428369999,-3.074613333,-6.251707554,-1.939457297,-0.837963402,-1.435007453,country
country.00030.wav,0.221389949,0.257206738,0.180496988,0.079631358,1240.515214,1996.754074,2412.635411,0.042844034,-277.0812683,128.2580261,42.4332428,37.70335388,12.77902889,9.593896866,-5.991899014,-7.540514469,-8.031541824,-4.940217495,-6.528776646,-3.623291016,-7.227779388,-7.45697403,-1.575342178,1.391877651,3.080010653,2.513260365,-1.051766038,-2.753359079,country
country.00031.wav,0.313251823,0.334761262,0.222053469,0.100864552,2052.962558,2187.763505,4094.358575,0.095296098,-130.4817657,104.1268616,-19.26920509,34.15260315,5.423837185,-2.153324366,-0.714924157,-2.884257317,-5.450587749,4.091032505,-4.462366581,3.525148869,2.147664547,0.188040912,2.681783438,-3.077492714,-3.195897579,1.659891486,-0.685656488,-4.371789932,country
country.00032.wav,0.330975384,0.244478777,0.184422435,0.060516153,1823.306451,2206.139275,4016.384047,0.067601632,-237.9708557,97.70956421,6.527462959,45.98203659,2.156641483,16.22446632,8.818387985,7.763972759,-0.592246115,4.481398582,0.13878572,3.022154093,-1.662445784,-5.420327187,-2.828421831,-3.053765059,-0.498208642,-0.107862443,-3.856137753,-2.652332783,country
country.00033.wav,0.316779971,0.450854003,0.256104815,0.104575358,2456.532022,2387.530598,4914.653615,0.123615655,-133.3086243,78.98608398,-5.650947571,35.52377701,-7.540559292,7.935939789,2.735672474,0.403408945,-1.124699712,-1.104465485,-7.845775604,-1.171713948,-4.816752911,-3.142830849,-5.046349525,-1.091830373,-0.95806855,-2.449396849,1.16194427,-1.835097909,country
country.00034.wav,0.359163851,0.558074474,0.275467616,0.078261472,2614.199516,2655.920247,5435.2588,0.119286883,-153.8445435,83.67539215,-8.422263145,13.96993637,13.55182457,3.772260666,3.0061059,6.348149776,2.06562376,2.071200132,3.191629171,-0.474770516,-3.024189234,-4.535832882,-5.045158386,-4.922739506,-6.135895729,-1.669467807,0.460617959,-1.55318141,country
country.00035.wav,0.375930905,0.528032422,0.273640476,0.100015283,2322.072178,2545.572141,4581.113965,0.104371251,-120.3616867,95.34443665,-6.011808395,25.17373657,20.97052193,-7.133126259,8.559544563,2.439198494,-14.67228317,9.288550377,-2.364389658,-3.154365301,0.610159338,-4.426454544,-7.451793194,-0.441693276,-3.587103844,-5.022727489,-2.522709608,-4.746931076,country
country.00036.wav,0.344659984,0.305297524,0.199974744,0.022724787,1826.924934,2050.394029,3646.994614,0.084824884,-339.7940063,97.77880096,-9.692497253,51.00365067,7.832215786,11.75606155,0.677920997,2.481286526,-4.785574913,0.193825454,-5.965050697,-2.883339643,-6.15708828,-1.850731492,-5.354363918,-8.309540749,-10.72786617,-7.735629082,-3.439420223,-6.959963799,country
country.00037.wav,0.374006063,0.357888401,0.224985785,0.072086573,2069.148285,2437.82183,4234.291062,0.085002887,-173.4198456,105.0521088,1.15780592,24.11983681,22.12761879,2.542921782,-1.577488542,0.179003268,-5.322886467,3.811747551,-4.526488304,-4.583432674,-1.560101867,-2.254919052,-3.857652903,-6.457825661,-7.4626894,-5.527275085,-2.18926692,-2.453602791,country
country.00038.wav,0.367295921,0.487471133,0.271211691,0.090958089,2860.295766,2919.888398,6247.020558,0.121157998,-118.0139084,74.15629578,8.295458794,15.47661495,6.166327,8.450164795,4.119843483,5.73150444,-1.960722446,3.161658049,5.048127651,-1.122174144,2.441450834,-1.423065662,-4.742860794,-6.376283646,-5.753703594,-6.265546322,-4.510277271,-1.000420213,country
country.00039.wav,0.437725484,0.601483285,0.278474622,0.096355155,3760.344266,3053.080528,7442.588329,0.212374755,-89.70739746,36.28726959,11.47293568,37.4989357,9.201622009,3.73997283,2.840851784,6.813819885,1.469584584,0.099519685,1.028655767,1.178372264,-3.56220746,-2.092808247,1.706928849,-1.369913578,-4.376915455,-2.596846819,-3.525733471,-4.228173733,country
country.00040.wav,0.373357624,0.545760632,0.272470627,0.109016038,2450.189946,2560.528371,5043.427836,0.106333068,-102.8819427,85.31352997,-4.333600998,30.57973289,3.009689569,-1.954196095,4.458075047,3.434655428,-4.244785309,-1.769010425,-3.97546196,-1.366757751,-3.771225929,-5.180278778,-2.890766621,-0.262922496,-7.415081501,-4.092856407,-3.449803829,-10.11263466,country
country.00041.wav,0.397806466,0.349280953,0.237165524,0.113248326,2633.922461,2898.567268,5807.38155,0.095856185,-111.6745453,82.25551605,13.06912994,31.9406662,23.69386101,-0.526065767,12.02927589,3.654295444,-5.741985798,3.333015442,1.42277503,0.776593328,0.563159049,-1.137108445,-1.751923084,0.55777967,-2.319910288,-4.607291698,-0.620221376,-4.949400902,country
country.00042.wav,0.391584039,0.487310737,0.267143732,0.117735282,2386.771961,2715.987266,5389.467411,0.087025929,-101.2652283,84.13318634,7.751434803,30.38850784,13.86092472,11.64000511,-0.106021374,-4.936935902,-2.371731281,-1.976121426,-8.188158989,2.82740736,0.548484802,-6.791107655,-4.301821232,-4.566520691,-9.840853691,-5.686798573,-10.40596676,-7.513390541,country
country.00043.wav,0.403251529,0.563184559,0.273256122,0.095012777,2530.74725,2491.451024,5071.602666,0.134300019,-101.1697617,85.43631744,-19.6925106,20.58916092,9.972668648,7.59161377,0.105858013,3.407482147,0.047247894,1.578209639,-1.44869566,-1.281295419,2.146948338,-4.792572498,-0.318646997,-0.431984454,-4.887964249,-2.994836807,1.084319949,-1.454359055,country
country.00044.wav,0.36007753,0.294514686,0.207493177,0.113714896,1730.373891,2248.357622,3360.221348,0.066520006,-162.7197113,119.8299866,-2.893468618,20.50032043,27.81038666,5.478460312,6.04492712,1.211771965,-3.693584204,0.353780836,4.424846649,-0.411186963,2.460677147,2.138422012,-1.604743719,3.637200117,-3.46709609,-2.558370352,5.665814877,-3.647439718,country
country.00045.wav,0.345527768,0.466484845,0.262043079,0.146656573,2776.973083,2647.557759,5621.491008,0.132964427,-61.23069763,71.25610352,-17.04130936,17.13115883,5.066625595,-4.204909801,-1.670843244,1.169194698,-0.858204722,4.97062397,-1.699448586,4.842048645,-0.165820286,-2.078587532,-0.264748245,-5.30702734,0.240637287,-0.099358954,-3.939502239,-0.925094664,country
country.00046.wav,0.37418595,0.440561205,0.248029077,0.103361629,2109.337133,1933.798703,3843.926756,0.115891967,-126.8666077,103.5042343,-31.89562607,58.71984863,-1.962229967,-3.124736547,-2.93447876,0.365945727,-3.029118538,-0.832062066,5.591940403,-10.14417744,0.732738078,-1.623948455,-10.05024242,-5.208334923,-9.043372154,-4.728585243,-1.0376966,-2.846361876,country
country.00047.wav,0.310322016,0.401756197,0.233263674,0.090676568,1784.27572,1840.084312,3556.653493,0.094129438,-165.4868011,117.8841095,-33.6097908,42.62024307,-1.385153413,3.833842278,7.173128128,-7.169503212,-1.631426454,0.87248379,-12.51631069,2.895231247,-12.36821079,-1.320187926,-6.638751984,-8.866573334,-5.108934879,-8.076593399,-4.263468266,-0.156531975,country
country.00048.wav,0.310875237,0.428044468,0.246154987,0.11697194,1939.745427,2482.443437,4127.383376,0.063973158,-148.9801941,107.23983,11.18830872,26.7036972,11.41090775,-3.80971384,14.02821636,-5.888114929,-11.04762745,2.813498974,-8.444209099,3.191676378,-0.770272195,-12.40626049,-6.287541866,-3.297473669,-8.165579796,-6.584096432,-3.678854227,-2.969561338,country
country.00049.wav,0.323634654,0.375037253,0.23765905,0.143642813,1600.231578,1826.444358,3007.031817,0.075816246,-109.9602127,134.7539978,-24.02513313,19.39399719,-4.406540394,-4.809254646,-7.805347919,-0.401867241,-5.421154022,-2.954974651,0.785654247,-4.766452789,-0.167434543,-1.694849014,-2.408140898,-1.959991336,-6.936617374,-4.067777157,-1.948001504,-5.786310673,country
country.00050.wav,0.351040423,0.362455219,0.235949528,0.109432384,1779.467602,2036.015047,3873.334912,0.07890693,-143.0939484,121.8930664,-13.33925247,47.76770401,-12.65295124,23.36451149,-10.9882679,18.85177422,-13.70243263,15.94893932,-11.35174084,10.28610516,-5.997234344,2.730450153,-9.287219048,4.49891901,-8.325255394,4.522217751,-6.030986786,-2.350857735,country
country.00051.wav,0.274738252,0.285698801,0.201164079,0.09031941,1552.625942,1848.605499,3166.755851,0.059249453,-204.6884613,121.9293747,-17.74219894,46.33898926,-1.798660517,17.03456879,-14.7080698,14.67278957,-19.39070892,10.91331291,-13.47643852,1.201496363,-6.209928513,-1.682198882,-8.695933342,-2.513679028,-11.33435154,0.168871045,-7.287175655,-7.504439831,country
country.00052.wav,0.328678042,0.246436536,0.185709906,0.069534063,1115.674938,1662.780776,2347.919136,0.035474464,-265.2565002,138.8695068,6.137072563,47.50180435,-2.402588606,21.04157257,4.082594872,17.65696907,-12.0334568,15.49026299,-1.13955164,7.88820982,0.497576743,-0.229722351,-3.869873524,4.064898491,-3.105875492,3.004896402,-1.399380565,-1.497060537,country
country.00053.wav,0.373333037,0.514997244,0.269243237,0.13357532,2271.250552,2297.189128,4956.695028,0.108254447,-84.71008301,100.9812775,-16.01426125,51.7569046,-17.07563591,22.57301331,-20.29254913,18.91194916,-19.48766708,15.32362938,-17.73847771,8.579047203,-14.99724293,6.435430527,-10.27309132,3.287024736,-9.546092987,4.050117493,-5.592494488,-0.705731392,country
country.00054.wav,0.312788993,0.307724208,0.206405355,0.104295596,1654.46641,2105.483488,3908.226367,0.060207875,-174.9880066,115.7112732,5.110599518,58.16137695,-3.327260971,29.66304588,-10.02709579,19.65496254,-16.3032589,13.74298573,-8.814775467,7.226682663,-8.889653206,4.752211094,-11.49012947,0.911015451,-8.15221405,1.186896682,-7.981295109,-5.650380611,country
country.00055.wav,0.35704875,0.464786768,0.265747981,0.155022964,1881.203343,2116.279486,4111.441805,0.081104196,-82.93657684,122.5258102,-16.6583786,40.01355362,-15.00223923,21.66689301,-18.25397491,18.36189842,-17.9809742,16.98590469,-16.04421997,8.531327248,-8.701000214,10.76732445,-4.625412464,7.234262943,-7.606375694,5.304495335,-5.511179924,-0.178649217,country
country.00056.wav,0.319234461,0.263087183,0.188931583,0.136248827,1468.686371,1960.783703,3212.922239,0.054941089,-164.7674103,123.4141846,4.243192196,48.78227234,-5.142332554,22.83590317,-7.802018642,19.29088783,-11.0133276,21.25494003,-9.736805916,5.147073746,-6.144904613,5.406200886,-9.922880173,3.910588503,-7.32980442,1.391600966,-8.836170197,-3.736013651,country
country.00057.wav,0.315042228,0.304088056,0.207998852,0.130141526,1741.663079,1985.597024,3790.693745,0.075437563,-137.8525848,121.541153,-13.2675581,43.32044983,-10.71376324,17.86034584,-7.9392519,9.093213081,-19.79048538,9.440786362,-19.60281372,6.913175106,-12.54188251,-0.751600325,-9.145261765,1.45554924,-8.299370766,-3.752012014,-6.872331619,-0.47975117,country
country.00058.wav,0.347993046,0.384062231,0.237283222,0.163847014,1796.174689,2148.556603,4163.958154,0.073270154,-101.3807449,120.4459381,-0.368686348,49.0291748,-15.8780508,19.85819817,-13.06594563,18.5703907,-15.69880772,15.24819469,-5.908309937,6.627423286,-10.35452747,7.079460621,-8.211847305,6.197216511,-8.38140583,2.922243118,-6.640624046,-1.317287803,country
country.00059.wav,0.2843391,0.254011601,0.18833588,0.145492747,1535.395806,2011.608338,3510.37044,0.052538987,-185.0891418,120.5053558,29.73308182,56.39312744,-3.035127163,22.21471977,-10.33704853,20.0484581,-13.6855135,9.169467926,-6.422213078,3.291616917,-8.740314484,5.012994766,-9.222241402,3.777975559,-10.20313931,5.909635544,-4.42758894,1.57885468,country
country.00060.wav,0.342112392,0.206089705,0.169924565,0.1410539,1373.032519,1930.37552,3068.806443,0.042916596,-178.4871521,130.1282501,12.09901237,47.03860855,2.630085468,24.08261681,-4.61610651,22.76662827,-10.93280029,13.53155518,-6.800690651,8.707713127,-6.091663837,4.0747962,-5.149123192,7.855296612,-5.253409386,3.959159374,-3.136422634,-4.38582325,country
country.00061.wav,0.314423472,0.254338443,0.185379161,0.107209481,1397.863865,1896.229917,3101.231247,0.04858663,-186.3760071,135.8649597,5.940289021,45.85113907,-5.759248734,22.77042389,-13.00610447,17.12172508,-13.75449276,9.73342514,-8.365159988,6.650278568,-9.0897789,5.434660912,-6.85544157,1.553921461,-8.565646172,5.448687553,-4.359174728,-4.705237389,country
country.00062.wav,0.390515298,0.47065109,0.267119717,0.130199984,2166.90472,2277.658905,4794.562675,0.102375798,-94.06793976,109.1740265,-11.85089111,41.57426834,-19.4754734,23.83776665,-19.93816757,20.37711716,-17.28631783,16.58724213,-10.20191193,9.394012451,-10.05368042,7.809274673,-15.0936079,3.278124094,-10.46810818,7.546442032,-5.552296638,2.234353542,country
country.00063.wav,0.333914548,0.399345279,0.240520286,0.131469071,1615.21912,2017.329319,3661.544526,0.058282716,-185.447052,118.4448547,17.8493824,48.89440536,-2.140128374,21.36121941,-8.997418404,20.51494408,-11.41885948,9.272452354,-5.46492672,5.754743099,-2.967759609,3.453356981,-6.071807384,1.250409365,-5.968136787,7.061222553,-2.179114342,4.871661186,country
country.00064.wav,0.263167143,0.253137708,0.187233299,0.082595088,1512.231202,1865.987055,3237.997087,0.060115283,-217.7767334,128.3541718,-7.492325783,39.23494339,-2.527946234,18.15246773,-15.14961052,16.76135063,-15.27025414,4.881346703,-6.504578114,2.890334368,-11.51173973,-0.12073075,-10.62851429,2.258118629,-9.165715218,6.868210793,6.229604721,3.37454772,country
country.00065.wav,0.282868356,0.268744409,0.195089859,0.110603459,894.186247,1195.410065,1638.990089,0.038680794,-250.8599548,163.1075897,-3.876157284,30.14798355,5.585969448,7.484710693,4.025408745,-2.112009525,-5.469190121,-1.058678508,-9.987255096,1.815570712,-8.761906624,-7.048016548,-4.219175339,-8.838668823,-7.403171539,-3.300411224,-5.141628265,-9.969669342,country
country.00066.wav,0.320704669,0.437532246,0.253205453,0.136488095,1701.104158,1709.06169,3242.238728,0.098867505,-102.483139,135.7223816,-46.89342499,32.74563599,-11.15592003,23.46454811,-9.76656723,16.89949226,-11.6822319,13.20757866,-7.181134224,4.735461712,-8.199782372,2.609435797,-2.986783504,6.804162025,-2.077942848,3.291828156,0.285594225,-4.219649315,country
